file,present_frac,move_mean,move_frac,move_curve,wrist_vis_frac,hands_up_frac
2026-07-14_14-59-25.mp4,0.0,nan,,[],0.0,0.0
2026-07-08_07-19-05.mp4,0.0,nan,,[],0.0,0.0
2026-07-13_11-07-37.mp4,0.0,0.0216,0.0,"[0.0221, 0.0208]",0.0,0.0
2026-07-23_19-13-14.mp4,0.0,0.033,0.375,"[0.0122, 0.006, 0.062, 0.1001, 0.0459, 0.0268, 0.0138, 0.0222]",0.0,0.0
2026-07-14_11-46-15.mp4,0.0,0.0257,0.5,"[0.0221, 0.0311, 0.0047, 0.0098, 0.0316, 0.0511, 0.0349, 0.023]",0.0,0.0
2026-07-15_20-36-47.mp4,0.0,0.0091,0.0,"[0.0111, 0.0071]",0.0,0.0
2026-07-12_12-20-53.mp4,0.0,nan,,[],0.0,0.0
2026-07-01_21-38-04.mp4,0.0,0.0468,0.833,"[0.0844, 0.0333, 0.0061, 0.044, 0.0654, 0.0409]",0.0,0.0
2026-06-30_16-24-32.mp4,0.0,0.1356,1.0,"[0.1498, 0.0755, 0.1374, 0.1575, 0.0723, 0.0726, 0.2913]",0.0,0.0
2026-07-01_02-05-58.mp4,0.0,0.035,0.5,"[0.0218, 0.0516, 0.0385, 0.021, 0.0261, 0.0887]",0.0,0.0
2026-07-09_21-47-38.mp4,0.0,0.0101,0.0,"[0.0042, 0.0131]",0.0,0.0
2026-07-21_15-29-53.mp4,0.0,0.0341,0.625,"[0.0551, 0.0449, 0.0223, 0.0276, 0.0316, 0.0415, 0.038, 0.006]",0.0,0.0
2026-07-22_20-03-55.mp4,0.0,0.0382,0.25,"[0.019, 0.0131, 0.0134, 0.0199, 0.0063, 0.0053, 0.1114, 0.1367]",0.0,0.0
2026-07-19_03-03-55.mp4,0.0,0.0165,0.125,"[0.0198, 0.0103, 0.0081, 0.0089, 0.0107, 0.0369, 0.0158, 0.0246]",0.0,0.0
2026-07-04_15-50-00.mp4,0.0,0.0482,1.0,"[0.0437, 0.0481, 0.055]",0.0,0.0
2026-07-22_13-19-33.mp4,0.0,0.0215,0.5,"[0.0151, 0.0332, 0.0383, 0.0]",0.0,0.0
2026-07-01_20-18-37.mp4,0.525,0.0167,0.125,"[0.033, 0.0044, 0.0019, 0.0136, 0.0142, 0.0216, 0.0241, 0.0219]",0.0,0.0
2026-07-14_06-03-44.mp4,0.0,0.0235,0.0,[0.0235],0.075,0.0
2026-07-20_00-01-06.mp4,0.0,0.0714,0.4,"[0.2027, 0.0707, 0.0272, 0.0113, 0.0101]",0.0,0.0
2026-07-17_02-34-29.mp4,0.0,0.004,0.0,[0.004],0.0,0.0
2026-07-08_07-28-04.mp4,0.0,nan,,[],0.0,0.0
2026-07-22_04-40-51.mp4,0.0,nan,,[],0.0,0.0
2026-07-07_20-20-42.mp4,0.0,0.0725,0.857,"[0.0311, 0.033, 0.0097, 0.0345, 0.0948, 0.4379, 0.1061]",0.0,0.0
2026-07-10_11-28-33.mp4,0.0,0.0163,0.0,"[0.0066, 0.0162, 0.0279, 0.0068]",0.0,0.0
2026-07-21_01-37-44.mp4,0.3,0.0188,0.0,"[0.0232, 0.0137, 0.0184, 0.0208, 0.0122, 0.0239, 0.0196, 0.0183]",0.0,0.0
2026-07-06_15-55-42.mp4,0.0,0.0058,0.0,"[0.0046, 0.0015, 0.0142, 0.0067]",0.0,0.0
2026-07-25_15-57-18.mp4,0.0,0.0145,0.0,[0.0145],0.0,0.0
2026-07-11_23-31-24.mp4,0.0,0.0244,0.286,"[0.0456, 0.049, 0.0098, 0.0101, 0.03, 0.0132, 0.0088]",0.0,0.0
2026-07-03_07-43-22.mp4,0.0,0.0659,0.429,"[0.01, 0.0045, 0.001, 0.0378, 0.0656, 0.2819, 0.0057]",0.0,0.0
2026-07-10_10-59-04.mp4,0.0,nan,,[],0.0,0.0
2026-07-21_15-11-35.mp4,0.05,0.0311,0.375,"[0.0368, 0.0219, 0.0234, 0.0391, 0.0783, 0.0145, 0.0126, 0.0203]",0.0,0.0
2026-07-03_20-19-36.mp4,0.0,0.0567,0.167,"[0.017, 0.0062, 0.0023, 0.0089, 0.2637, 0.0057]",0.0,0.0
2026-07-25_17-46-17.mp4,0.0,0.0479,0.375,"[0.0642, 0.0281, 0.148, 0.0527, 0.0245, 0.019, 0.0217, 0.0275]",0.0,0.0
2026-07-21_08-28-15.mp4,0.0,0.0513,0.6,"[0.0458, 0.0245, 0.058, 0.0737, 0.0119]",0.0,0.0
2026-07-05_11-20-15.mp4,0.0,0.0585,1.0,[0.0585],0.0,0.0
2026-07-03_07-36-58.mp4,0.0,0.0577,0.125,"[0.3986, 0.0076, 0.0167, 0.0157, 0.0068, 0.0007, 0.003, 0.0012]",0.0,0.0
2026-06-30_18-59-23.mp4,0.0,0.1104,1.0,"[0.1678, 0.1653, 0.0883, 0.136, 0.0787, 0.0679, 0.088, 0.0861]",0.1,0.1
2026-07-10_02-54-09.mp4,0.0,0.0339,0.375,"[0.0229, 0.0226, 0.0275, 0.045, 0.0649, 0.0537, 0.0215, 0.0082]",0.0,0.0
2026-07-01_18-42-38.mp4,0.0,0.025,0.375,"[0.0316, 0.0288, 0.0281, 0.0325, 0.0186, 0.0311, 0.0128, 0.0145]",0.0,0.0
2026-07-12_19-09-17.mp4,0.0,nan,,[],0.0,0.0
2026-07-02_10-08-13.mp4,0.0,0.0083,0.0,"[0.0268, 0.0067, 0.005, 0.0065, 0.0008, 0.0039, 0.0044, 0.0139]",0.0,0.0
2026-07-22_02-11-28.mp4,0.0,0.0172,0.125,"[0.018, 0.0056, 0.0218, 0.0455, 0.0063, 0.0185, 0.0086, 0.0078]",0.0,0.0
2026-07-08_19-19-09.mp4,0.0,nan,,[],0.0,0.0
2026-07-07_00-17-12.mp4,0.0,0.1582,1.0,"[0.1597, 0.2196, 0.2164, 0.0746, 0.1544, 0.2327, 0.097, 0.0995]",0.0,0.0
2026-07-19_14-58-25.mp4,0.0,0.0319,0.5,"[0.0091, 0.0129, 0.0194, 0.0543, 0.0437, 0.0318, 0.058, 0.0247]",0.0,0.0
2026-07-08_20-27-44.mp4,0.0,nan,,[],0.0,0.0
2026-06-30_20-52-47.mp4,0.0,0.0393,1.0,"[0.067, 0.03]",0.0,0.0
2026-07-25_13-44-50.mp4,0.0,0.0211,0.333,"[0.0071, 0.0104, 0.0049, 0.032, 0.0428, 0.0265]",0.0,0.0
2026-07-09_13-27-25.mp4,0.0,0.0049,0.0,[0.0049],0.0,0.0
2026-07-07_04-50-51.mp4,0.0,0.2808,1.0,"[0.3005, 0.8695, 0.1114, 0.2941, 0.0887, 0.3457, 0.3521, 0.2332]",0.0,0.0
2026-07-09_08-57-52.mp4,0.325,0.1199,1.0,"[0.116, 0.0951, 0.095, 0.1011, 0.1072, 0.0861, 0.1512, 0.2454]",0.675,0.675
2026-07-01_18-01-35.mp4,0.0,0.0557,0.875,"[0.0126, 0.0834, 0.0488, 0.0502, 0.0305, 0.0759, 0.0946, 0.0356]",0.0,0.0
2026-07-12_11-42-30.mp4,0.0,0.0513,0.429,"[0.1187, 0.0149, 0.0508, 0.0165, 0.0148, 0.0295, 0.0989]",0.0,0.0
2026-06-30_23-50-24.mp4,0.0,0.0694,0.75,"[0.0631, 0.1614, 0.0912, 0.0519, 0.0511, 0.0195, 0.0437, 0.0128]",0.2,0.0
2026-07-09_20-07-21.mp4,0.0,nan,,[],0.0,0.0
2026-07-14_22-49-08.mp4,0.0,0.0267,0.25,"[0.026, 0.0243, 0.0094, 0.0278, 0.0207, 0.0097, 0.0373, 0.0661]",0.0,0.0
2026-07-06_23-29-59.mp4,0.0,0.0026,0.0,[0.0026],0.0,0.0
2026-07-10_09-17-59.mp4,0.0,0.0187,0.0,[0.0187],0.0,0.0
2026-07-18_14-16-45.mp4,0.0,0.0447,0.375,"[0.0818, 0.0285, 0.043, 0.1058, 0.0238, 0.0218, 0.0147, 0.014]",0.0,0.0
2026-07-12_21-41-21.mp4,0.0,0.0875,0.75,"[0.075, 0.053, 0.2035, 0.1084, 0.1206, 0.0184, 0.0527, 0.0273]",0.05,0.0
2026-07-07_18-13-02.mp4,0.0,0.0143,0.0,"[0.0061, 0.0011, 0.0053, 0.0296, 0.0231, 0.0145, 0.0197, 0.0]",0.0,0.0
2026-07-08_07-14-35.mp4,0.0,nan,,[],0.0,0.0
2026-07-01_17-56-35.mp4,0.025,0.093,0.625,"[0.0234, 0.0228, 0.4646, 0.0329, 0.0251, 0.0768, 0.0499, 0.0378]",0.0,0.0
2026-07-10_15-20-19.mp4,0.0,0.0681,1.0,"[0.0667, 0.0708]",0.0,0.0
2026-07-04_16-03-36.mp4,0.0,0.0126,0.0,"[0.0097, 0.0194, 0.008, 0.0117]",0.0,0.0
2026-07-20_19-56-53.mp4,0.115,0.0188,0.0,"[0.0254, 0.0187, 0.0168, 0.0143, 0.0187]",0.0,0.0
2026-07-22_02-21-16.mp4,0.0,0.021,0.333,"[0.0369, 0.0125, 0.0314, 0.0149, 0.0086, 0.0142]",0.0,0.0
2026-07-22_23-15-27.mp4,0.0,0.0844,1.0,"[0.1421, 0.0559, 0.0717, 0.1, 0.0972, 0.0338, 0.1038, 0.0676]",0.0,0.0
2026-07-06_12-58-52.mp4,0.0,0.0116,0.5,"[0.0046, 0.0327]",0.0,0.0
2026-07-03_05-09-18.mp4,0.0,0.0334,0.375,"[0.0398, 0.0227, 0.0114, 0.0723, 0.0374, 0.0211, 0.0169, 0.0195]",0.0,0.0
2026-07-16_19-11-10.mp4,0.0,0.0236,0.0,"[0.0298, 0.0175]",0.0,0.0
2026-07-09_16-22-29.mp4,0.45,0.1286,0.75,"[0.1084, 0.0256, 0.0269, 0.0369, 0.3395, 0.0685, 0.1948, 0.2528]",0.0,0.0
2026-07-01_16-28-27.mp4,0.0,0.1145,0.714,"[0.0452, 0.23, 0.0663, 0.0173, 0.0679, 0.235, 0.0253]",0.0,0.0
2026-07-06_10-09-54.mp4,0.0,0.1079,0.5,"[0.0097, 0.0355, 0.0227, 0.0416, 0.7698, 0.0289, 0.0344, 0.0276]",0.0,0.0
2026-07-06_09-46-06.mp4,0.0,nan,,[],0.0,0.0
2026-07-08_20-24-44.mp4,0.0,0.0128,0.143,"[0.0327, 0.0103, 0.0056, 0.0107, 0.0134, 0.0052, 0.0069]",0.0,0.0
2026-07-01_16-30-15.mp4,0.0,0.0579,0.667,"[0.0906, 0.0287, 0.0402]",0.0,0.0
2026-07-23_08-00-52.mp4,0.0,0.0392,0.667,"[0.0498, 0.0365, 0.0]",0.0,0.0
2026-07-23_17-10-34.mp4,0.0,nan,,[],0.0,0.0
2026-07-12_22-17-01.mp4,0.0,0.0532,0.75,"[0.1185, 0.0298, 0.0396, 0.0415, 0.0593, 0.0543, 0.0523, 0.0245]",0.0,0.0
2026-07-21_06-05-05.mp4,0.0,0.0694,0.833,"[0.0776, 0.0315, 0.016, 0.0525, 0.107, 0.2832]",0.0,0.0
2026-07-13_09-23-08.mp4,0.0,nan,,[],0.0,0.0
2026-07-05_21-55-14.mp4,0.0,0.0467,1.0,"[0.0711, 0.0305, 0.0408, 0.0318, 0.0854, 0.0707]",0.0,0.0
2026-07-22_14-13-20.mp4,0.0,0.0721,0.571,"[0.2503, 0.0179, 0.0237, 0.0914, 0.0428, 0.0718, 0.0196]",0.0,0.0
2026-07-05_18-21-12.mp4,0.0,0.1056,1.0,"[0.2161, 0.0571, 0.044, 0.0995, 0.1118, 0.288]",0.0,0.0
2026-07-12_08-42-26.mp4,0.175,0.4826,0.571,"[0.0909, 0.2296, 2.4905, 0.1018, 0.0174, 0.0147, 0.0194]",0.0,0.0
2026-07-15_10-21-49.mp4,0.0,0.0263,0.25,"[0.0599, 0.0114, 0.0175, 0.0272]",0.0,0.0
2026-07-10_02-52-45.mp4,0.0,0.0566,0.875,"[0.0401, 0.0325, 0.0254, 0.0502, 0.0596, 0.049, 0.0556, 0.1613]",0.0,0.0
2026-07-06_15-35-42.mp4,0.0,0.0019,0.0,"[0.0014, 0.0011, 0.0036, 0.0027, 0.0017, 0.0011, 0.0014]",0.0,0.0
2026-07-06_11-38-41.mp4,0.0,0.0997,1.0,"[0.1597, 0.0397]",0.0,0.0
2026-07-26_02-20-24.mp4,0.0,0.0103,0.0,"[0.02, 0.0077, 0.0037, 0.0074]",0.0,0.0
2026-07-01_23-16-10.mp4,0.05,0.0526,1.0,"[0.0517, 0.0535, 0.0579, 0.0331, 0.0447, 0.0511, 0.0574, 0.0761]",0.925,0.675
2026-07-17_02-48-05.mp4,0.0,0.054,0.875,"[0.0534, 0.1053, 0.0418, 0.0389, 0.0747, 0.0556, 0.0335, 0.0229]",0.0,0.0
2026-07-13_11-11-49.mp4,0.0,0.0233,0.5,"[0.0085, 0.011, 0.0386, 0.0601]",0.0,0.0
2026-07-26_04-36-29.mp4,0.0,0.061,0.625,"[0.0743, 0.012, 0.0093, 0.04, 0.1764, 0.1004, 0.0425, 0.0258]",0.0,0.0
2026-07-09_09-07-46.mp4,0.15,0.0657,0.75,"[0.0559, 0.0105, 0.1457, 0.1178, 0.0516, 0.0272, 0.0509, 0.0658]",0.325,0.325
2026-07-10_11-55-09.mp4,0.0,0.0101,0.0,[0.0101],0.0,0.0
2026-07-03_20-17-30.mp4,0.0,0.0136,0.0,"[0.0202, 0.0169, 0.0095, 0.0111, 0.0186]",0.0,0.0
2026-07-05_11-11-51.mp4,0.0,0.0314,1.0,[0.0314],0.0,0.0
2026-07-08_12-00-50.mp4,0.0,0.0721,0.625,"[0.1039, 0.1127, 0.0553, 0.068, 0.1676, 0.0295, 0.0095, 0.0196]",0.0,0.0
2026-07-26_03-28-23.mp4,0.0,0.0104,0.0,"[0.022, 0.0087, 0.0035, 0.0082, 0.019, 0.0038, 0.0025, 0.0171]",0.0,0.0
2026-07-02_22-52-02.mp4,0.225,0.0629,0.625,"[0.11, 0.1108, 0.0585, 0.0713, 0.0283, 0.0674, 0.0246, 0.025]",0.0,0.0
2026-07-03_22-52-16.mp4,0.0,0.0823,1.0,"[0.0605, 0.0727, 0.0789, 0.0945, 0.0631, 0.0913, 0.1232, 0.0691]",0.5,0.0
2026-07-03_20-18-06.mp4,0.0,0.0198,0.167,"[0.0108, 0.0077, 0.0214, 0.0404, 0.0133, 0.0202]",0.0,0.0
2026-07-03_23-55-16.mp4,0.0,0.1725,0.75,"[0.1312, 0.0626, 0.0276, 0.7786]",0.0,0.0
2026-07-12_04-23-29.mp4,0.0,0.0187,0.333,"[0.0328, 0.0122, 0.0214]",0.0,0.0
2026-07-08_19-29-56.mp4,0.0,0.0052,0.0,"[0.0104, 0.0]",0.0,0.0
2026-07-05_11-46-33.mp4,0.0,0.0658,0.857,"[0.0917, 0.0932, 0.0413, 0.0105, 0.0327, 0.0475, 0.0638]",0.0,0.0
2026-07-11_08-56-53.mp4,0.0,nan,,[],0.0,0.0
2026-07-10_12-11-21.mp4,0.0,nan,,[],0.0,0.0
2026-07-25_23-36-02.mp4,0.0,0.0266,0.375,"[0.0392, 0.0072, 0.0149, 0.0181, 0.0263, 0.0365, 0.021, 0.0556]",0.0,0.0
2026-07-10_01-36-28.mp4,0.0,0.0202,0.0,[0.0202],0.0,0.0
2026-07-26_02-37-36.mp4,0.0,0.052,0.857,"[0.1033, 0.0276, 0.0759, 0.0427, 0.039, 0.0447, 0.0579]",0.0,0.0
2026-07-10_17-02-16.mp4,0.025,0.0749,0.833,"[0.0545, 0.1174, 0.0322, 0.1014, 0.027, 0.0797]",0.225,0.225
2026-07-24_05-11-34.mp4,0.0,0.0231,0.5,"[0.0314, 0.0301, 0.0131, 0.0138, 0.0439, 0.0126]",0.0,0.0
2026-07-21_01-20-38.mp4,0.0,0.0176,0.143,"[0.0323, 0.0259, 0.0148, 0.0141, 0.0117, 0.0095, 0.0142]",0.0,0.0
2026-07-08_15-55-59.mp4,0.0,0.0338,0.286,"[0.1031, 0.0879, 0.0271, 0.0129, 0.0113, 0.0108, 0.0037]",0.0,0.0
2026-07-15_15-47-20.mp4,0.0,0.0342,0.375,"[0.0436, 0.072, 0.0273, 0.0139, 0.0032, 0.0213, 0.0708, 0.0181]",0.0,0.0
2026-07-06_06-03-02.mp4,0.0,0.0877,0.5,"[0.0828, 0.1645, 0.01, 0.0141]",0.0,0.0
2026-07-20_14-56-54.mp4,0.0,0.0685,0.625,"[0.0183, 0.0118, 0.0198, 0.0837, 0.1864, 0.0532, 0.0573, 0.1297]",0.0,0.0
2026-07-01_15-51-52.mp4,0.0,0.0406,0.5,"[0.0681, 0.0086, 0.0137, 0.0538]",0.0,0.0
2026-07-01_12-05-33.mp4,0.0,nan,,[],0.0,0.0
2026-07-12_13-42-13.mp4,0.0,0.0525,1.0,"[0.0507, 0.0427, 0.087, 0.0356, 0.045, 0.0501, 0.0514, 0.0797]",0.0,0.0
2026-07-03_20-24-24.mp4,0.0,0.021,0.25,"[0.0213, 0.0155, 0.0357, 0.0205, 0.044, 0.0044, 0.0135, 0.0067]",0.0,0.0
2026-07-13_19-20-49.mp4,0.0,0.0832,1.0,"[0.0875, 0.0961, 0.0633, 0.1393, 0.0542, 0.0514, 0.1748, 0.0419]",0.0,0.0
2026-07-01_17-33-08.mp4,0.0,0.1455,0.714,"[0.2616, 0.1395, 0.2306, 0.048, 0.2681, 0.0019, 0.0056]",0.0,0.0
2026-07-20_19-22-05.mp4,0.0,0.0259,0.375,"[0.0322, 0.021, 0.0347, 0.0278, 0.0319, 0.0274, 0.0178, 0.0116]",0.025,0.0
2026-07-07_11-27-23.mp4,0.0,0.0903,1.0,"[0.2266, 0.0432, 0.1076, 0.0661, 0.0989, 0.0411, 0.0742, 0.0582]",0.0,0.0
2026-07-11_12-22-39.mp4,0.0,0.1236,1.0,"[0.1497, 0.0948, 0.0794]",0.0,0.0
2026-07-24_10-43-37.mp4,0.0,0.1172,1.0,"[0.0728, 0.1617]",0.0,0.0
2026-07-23_00-41-14.mp4,0.0,0.0398,0.75,"[0.0474, 0.053, 0.0343, 0.0453, 0.0488, 0.0251, 0.0266, 0.0378]",0.0,0.0
2026-07-03_07-40-16.mp4,0.0,0.011,0.0,"[0.0201, 0.007, 0.0262, 0.0174, 0.0052, 0.0036, 0.0065]",0.0,0.0
2026-07-16_09-03-04.mp4,0.2,0.0688,0.875,"[0.0282, 0.0764, 0.1128, 0.161, 0.0525, 0.0367, 0.0391, 0.0374]",0.05,0.0
2026-07-21_12-04-19.mp4,0.0,0.0574,0.75,"[0.0478, 0.0456, 0.2094, 0.0191, 0.0074, 0.0346, 0.0488, 0.044]",0.0,0.0
2026-07-11_23-32-48.mp4,0.0,0.0233,0.125,"[0.0155, 0.025, 0.0334, 0.0258, 0.02, 0.0143, 0.0228, 0.03]",0.0,0.0
2026-07-19_00-26-38.mp4,0.0,nan,,[],0.0,0.0
2026-07-19_10-02-50.mp4,0.05,0.0717,1.0,"[0.1441, 0.0365, 0.047, 0.0468, 0.0883, 0.1131, 0.0406, 0.0536]",0.0,0.0
2026-07-07_05-59-26.mp4,0.0,0.0282,0.6,"[0.0318, 0.0184, 0.0279, 0.0323, 0.0308]",0.0,0.0
2026-07-13_16-10-51.mp4,0.0,0.0184,0.125,"[0.0375, 0.0238, 0.0147, 0.008, 0.0058, 0.0235, 0.0147, 0.0196]",0.0,0.0
2026-07-03_03-31-12.mp4,0.0,0.0129,0.167,"[0.0316, 0.006, 0.0078, 0.0097, 0.005, 0.0172]",0.0,0.0
2026-07-07_12-54-46.mp4,0.0,1.4849,1.0,"[2.2737, 0.6962]",0.0,0.0
2026-07-02_00-45-49.mp4,0.0,0.0041,0.0,"[0.0082, 0.006, 0.0017, 0.0011]",0.0,0.0
2026-07-11_13-32-42.mp4,0.0,0.4243,1.0,"[0.1096, 0.1992, 0.6439, 0.7265, 0.4592, 0.5303, 0.2243, 0.5206]",0.0,0.0
2026-07-09_17-03-47.mp4,0.0,0.0304,1.0,[0.0304],0.025,0.0
2026-07-21_00-33-26.mp4,0.05,0.0313,0.625,"[0.0325, 0.0142, 0.0138, 0.0451, 0.0438, 0.0209, 0.0348, 0.0487]",0.0,0.0
2026-07-14_14-16-14.mp4,0.0,0.0153,0.0,"[0.0159, 0.0146, 0.0132]",0.0,0.0
2026-07-20_21-35-16.mp4,0.0,0.0779,1.0,[0.0779],0.083,0.0
2026-07-06_15-32-48.mp4,0.0,0.009,0.0,[0.009],0.0,0.0
2026-07-02_00-57-25.mp4,0.0,0.0067,0.0,"[0.0172, 0.0047, 0.0052, 0.0066, 0.0048, 0.0045, 0.0029, 0.0078]",0.0,0.0
2026-07-09_21-24-02.mp4,0.0,0.0981,0.875,"[0.1588, 0.0698, 0.0253, 0.1037, 0.1088, 0.046, 0.0659, 0.2339]",0.0,0.0
2026-07-11_23-34-36.mp4,0.0,0.034,0.5,"[0.0261, 0.0418, 0.0352, 0.0753, 0.0063, 0.0253]",0.0,0.0
2026-07-07_02-57-58.mp4,0.0,0.0907,0.875,"[0.0085, 0.0721, 0.0512, 0.0847, 0.1054, 0.158, 0.1062, 0.1574]",0.275,0.0
2026-07-14_14-13-26.mp4,0.0,0.0286,0.375,"[0.0491, 0.0275, 0.0208, 0.0422, 0.033, 0.0299, 0.0167, 0.0051]",0.0,0.0
2026-07-04_00-14-57.mp4,0.0,0.1122,0.857,"[0.0495, 0.2131, 0.0136, 0.0735, 0.0649, 0.174, 0.1727]",0.0,0.0
2026-07-22_13-29-57.mp4,0.0,0.031,0.25,"[0.03, 0.0247, 0.0366, 0.0288]",0.0,0.0
2026-07-25_02-27-15.mp4,0.0,nan,,[],0.0,0.0
2026-07-09_19-01-16.mp4,0.4,0.0491,0.625,"[0.0922, 0.059, 0.0812, 0.05, 0.0132, 0.0562, 0.0127, 0.0234]",0.0,0.0
2026-07-08_01-01-16.mp4,0.0,0.0351,0.125,"[0.0102, 0.0091, 0.0143, 0.2849, 0.0224, 0.0142, 0.0183, 0.0164]",0.0,0.0
2026-07-08_22-08-04.mp4,0.0,nan,,[],0.0,0.0
2026-07-10_08-13-29.mp4,0.0,0.081,0.625,"[0.1181, 0.005, 0.0084, 0.014, 0.3172, 0.0825, 0.0532, 0.0415]",0.0,0.0
2026-07-08_20-21-08.mp4,0.0,0.1136,1.0,"[0.1569, 0.0954, 0.1484, 0.0362, 0.0428, 0.1618, 0.0509, 0.1668]",0.0,0.0
2026-07-16_22-31-26.mp4,0.0,0.045,0.125,"[0.1946, 0.019, 0.029, 0.0185, 0.0177, 0.0116, 0.0154, 0.0135]",0.0,0.0
2026-07-09_20-29-39.mp4,0.0,nan,,[],0.0,0.0
2026-07-09_12-16-08.mp4,0.0,0.1289,1.0,"[0.112, 0.0947, 0.0648, 0.4755, 0.0632, 0.0787, 0.0816, 0.0434]",0.0,0.0
2026-07-21_15-28-17.mp4,0.0,0.035,0.5,"[0.0576, 0.0257, 0.0309, 0.0347, 0.0156, 0.0067, 0.0164, 0.107]",0.0,0.0
2026-07-23_00-46-02.mp4,0.0,0.0546,1.0,"[0.0396, 0.0427, 0.0863, 0.066, 0.0434, 0.0557, 0.0668, 0.0316]",0.0,0.0
2026-07-22_02-17-28.mp4,0.0,0.019,0.167,"[0.0221, 0.0067, 0.0079, 0.0195, 0.0169, 0.0743]",0.0,0.0
2026-07-08_08-43-16.mp4,0.0,0.1184,1.0,[0.1184],0.0,0.0
2026-07-05_01-05-06.mp4,0.0,nan,,[],0.0,0.0
2026-07-15_15-55-50.mp4,0.0,0.0171,0.125,"[0.0144, 0.0089, 0.0118, 0.0181, 0.0196, 0.0275, 0.031, 0.0147]",0.0,0.0
2026-07-12_02-01-24.mp4,0.0,0.0121,0.0,[0.0121],0.1,0.0
2026-07-12_15-46-48.mp4,0.0,0.0062,0.0,"[0.0084, 0.0053, 0.0047, 0.0099, 0.0, 0.0052, 0.004, 0.014]",0.0,0.0
2026-07-11_13-47-30.mp4,0.0,0.0512,0.875,"[0.0382, 0.0386, 0.2383, 0.0394, 0.0363, 0.0349, 0.0207, 0.0351]",0.0,0.0
2026-07-22_00-10-11.mp4,0.0,0.0125,0.125,"[0.0505, 0.0211, 0.0091, 0.008, 0.0024, 0.0034, 0.0074, 0.0042]",0.0,0.0
2026-07-21_01-33-20.mp4,0.0,0.0384,0.857,"[0.0348, 0.0346, 0.0202, 0.0396, 0.0533, 0.0492, 0.032]",0.0,0.0
2026-07-07_01-13-11.mp4,0.0,0.1715,1.0,"[0.2525, 0.2103, 0.084, 0.2886, 0.0623, 0.1526, 0.174, 0.1419]",0.0,0.0
2026-07-04_15-50-24.mp4,0.0,nan,,[],0.0,0.0
2026-07-24_22-22-23.mp4,0.0,nan,,[],0.0,0.0
2026-07-07_13-02-28.mp4,0.0,0.1251,1.0,"[0.1168, 0.1376]",0.0,0.0
2026-07-02_12-32-59.mp4,0.0,nan,,[],0.0,0.0
2026-07-05_11-44-03.mp4,0.0,0.0329,0.333,"[0.018, 0.0554, 0.0177]",0.0,0.0
2026-07-07_01-40-47.mp4,0.0,nan,,[],0.0,0.0
2026-07-06_12-53-40.mp4,0.0,0.0949,1.0,"[0.2141, 0.0352]",0.0,0.0
2026-07-09_16-04-11.mp4,0.5,0.1669,1.0,"[0.1224, 0.1553, 0.1144, 0.0504, 0.266, 0.2614, 0.1659, 0.2073]",0.55,0.55
2026-07-03_07-26-34.mp4,0.0,0.0128,0.0,"[0.0144, 0.008, 0.0175, 0.0197, 0.0068]",0.0,0.0
2026-07-04_16-12-12.mp4,0.0,0.0274,0.0,[0.0274],0.0,0.0
2026-07-11_08-30-29.mp4,0.0,0.1047,0.875,"[0.0538, 0.0655, 0.2772, 0.144, 0.132, 0.0213, 0.0601, 0.0786]",0.0,0.0
2026-07-21_01-03-14.mp4,0.0,0.0217,0.167,"[0.0228, 0.0191, 0.0136, 0.0279, 0.0319, 0.013]",0.0,0.0
2026-07-09_23-58-22.mp4,0.0,0.0412,0.667,"[0.0471, 0.0207, 0.0686, 0.0472, 0.0399, 0.0126]",0.0,0.0
2026-07-21_12-58-48.mp4,0.0,0.1151,1.0,"[0.101, 0.1227, 0.1258, 0.1111]",0.0,0.0
2026-07-03_01-37-25.mp4,0.0,nan,,[],0.0,0.0
2026-07-18_21-16-28.mp4,0.0,0.047,0.625,"[0.067, 0.0402, 0.0315, 0.0265, 0.0103, 0.0293, 0.0552, 0.1333]",0.0,0.0
2026-07-26_01-13-25.mp4,0.0,nan,,[],0.0,0.0
2026-07-15_20-18-48.mp4,0.0,0.0428,0.5,"[0.1308, 0.0742, 0.0447, 0.0346, 0.01, 0.0175, 0.009, 0.0131]",0.0,0.0
2026-07-01_17-38-02.mp4,0.0,0.0267,0.25,"[0.0192, 0.0123, 0.0538, 0.1037, 0.0056, 0.0096, 0.0106, 0.0182]",0.0,0.0
2026-07-05_11-57-14.mp4,0.0,0.1059,1.0,"[0.0408, 0.1014, 0.1242, 0.0924, 0.1414, 0.0304, 0.2216]",0.0,0.0
2026-07-04_02-16-28.mp4,0.0,0.0313,0.5,"[0.0958, 0.0724, 0.0068, 0.0241, 0.0496, 0.0054]",0.0,0.0
2026-07-07_00-25-23.mp4,0.0,0.064,0.5,"[0.0327, 0.0117, 0.0115, 0.0273, 0.2499, 0.1418, 0.009, 0.1507]",0.0,0.0
2026-07-12_22-22-49.mp4,0.0,0.0473,0.625,"[0.0138, 0.022, 0.0116, 0.0313, 0.0476, 0.1024, 0.0651, 0.0811]",0.0,0.0
2026-07-12_11-49-18.mp4,0.0,nan,,[],0.0,0.0
2026-07-10_16-19-54.mp4,0.0,0.0059,0.0,"[0.0043, 0.0086, 0.0034]",0.0,0.0
2026-07-23_18-44-15.mp4,0.0,0.0779,0.75,"[0.1388, 0.1794, 0.0816, 0.0612, 0.0408, 0.0074, 0.0153, 0.0474]",0.3,0.3
